timestamp,variant_name,win_ratio,margin,promoted,reason
2026-06-20T14:41:22,baseline,1.0,inf,True,既存championが存在しない
2026-06-20T23:40:07,baseline,0.6666666666666666,0.7309813771902449,True,"win_ratio=0.67 (閾値0.60), margin=+0.7310 (閾値0.0500)"
2026-06-21T12:26:11,higher_lr,0.0,-0.9384297103828327,False,"win_ratio=0.00 (閾値0.60), margin=-0.9384 (閾値0.0500)"
2026-06-26T09:41:21,baseline,0.6666666666666666,-0.3922321002597716,False,"win_ratio=0.67 (閾値0.60), margin=-0.3922 (閾値0.0500)"
2026-06-27T01:38:47,higher_lr,0.6666666666666666,0.4734861858678283,True,"win_ratio=0.67 (閾値0.60), margin=+0.4735 (閾値0.0500)"
2026-06-27T03:18:09,risk_adjusted_reward,0.3333333333333333,-0.35864810142692916,False,"win_ratio=0.33 (閾値0.60), margin=-0.3586 (閾値0.0500)"
2026-06-27T04:48:46,baseline,0.6666666666666666,0.02887343618664362,False,"win_ratio=0.67 (閾値0.60), margin=+0.0289 (閾値0.0500)"
2026-06-27T05:30:46,higher_lr,0.3333333333333333,-0.49377782913273505,False,"win_ratio=0.33 (閾値0.60), margin=-0.4938 (閾値0.0500)"
2026-06-27T06:12:53,higher_lr,0.3333333333333333,0.007296420280123783,False,"win_ratio=0.33 (閾値0.60), margin=+0.0073 (閾値0.0500)"
2026-06-27T07:00:47,baseline,0.3333333333333333,-0.03433366700701712,False,"win_ratio=0.33 (閾値0.60), margin=-0.0343 (閾値0.0500)"
2026-06-27T10:22:16,baseline,0.3333333333333333,-0.34741922806605374,False,"win_ratio=0.33 (閾値0.60), margin=-0.3474 (閾値0.0500)"
2026-06-27T11:25:30,baseline,0.0,-0.5448854022708955,False,"win_ratio=0.00 (閾値0.60), margin=-0.5449 (閾値0.0500)"
2026-06-27T12:24:33,baseline,0.3333333333333333,-0.39697299412110976,False,"win_ratio=0.33 (閾値0.60), margin=-0.3970 (閾値0.0500)"
2026-06-27T13:20:10,higher_lr,0.6666666666666666,-0.1347377196060393,False,"win_ratio=0.67 (閾値0.60), margin=-0.1347 (閾値0.0500)"
2026-06-27T14:16:02,higher_lr,0.3333333333333333,-0.24641002045203475,False,"win_ratio=0.33 (閾値0.60), margin=-0.2464 (閾値0.0500)"
2026-06-28T01:33:16,baseline,0.3333333333333333,-1.0157351467119204,False,"win_ratio=0.33 (閾値0.60), margin=-1.0157 (閾値0.0500)"
2026-06-28T02:27:35,baseline,0.3333333333333333,-0.5907791327558076,False,"win_ratio=0.33 (閾値0.60), margin=-0.5908 (閾値0.0500)"
2026-06-28T03:26:41,risk_adjusted_reward,0.6666666666666666,0.15087545215782772,True,"win_ratio=0.67 (閾値0.60), margin=+0.1509 (閾値0.0500)"
2026-06-28T04:28:23,higher_lr,0.3333333333333333,0.08702301199198792,False,"win_ratio=0.33 (閾値0.60), margin=+0.0870 (閾値0.0500)"
2026-06-28T05:28:22,higher_lr,0.0,-0.6986548978026441,False,"win_ratio=0.00 (閾値0.60), margin=-0.6987 (閾値0.0500)"
2026-06-28T06:24:22,higher_lr,0.3333333333333333,-0.6957081054583747,False,"win_ratio=0.33 (閾値0.60), margin=-0.6957 (閾値0.0500)"
2026-06-28T07:22:23,higher_lr,0.3333333333333333,0.023452924969793898,False,"win_ratio=0.33 (閾値0.60), margin=+0.0235 (閾値0.0500)"
2026-06-28T08:20:43,higher_lr,0.3333333333333333,-0.5383684901951293,False,"win_ratio=0.33 (閾値0.60), margin=-0.5384 (閾値0.0500)"
2026-06-28T09:17:57,baseline,0.3333333333333333,-0.03789407938654055,False,"win_ratio=0.33 (閾値0.60), margin=-0.0379 (閾値0.0500)"
2026-06-28T10:10:07,risk_adjusted_reward,0.0,-0.4427882725769152,False,"win_ratio=0.00 (閾値0.60), margin=-0.4428 (閾値0.0500)"
