timestamp,variant_name,win_ratio,margin,promoted,reason
2026-06-20T14:36:14,risk_adjusted_reward,1.0,inf,True,既存championが存在しない
2026-06-20T23:36:28,higher_lr,0.3333333333333333,0.2832073562797588,False,"win_ratio=0.33 (閾値0.60), margin=+0.2832 (閾値0.0500)"
2026-06-21T12:22:05,higher_lr,0.6666666666666666,0.8507572293042972,True,"win_ratio=0.67 (閾値0.60), margin=+0.8508 (閾値0.0500)"
2026-06-26T09:38:13,baseline,0.3333333333333333,-0.24941208807513382,False,"win_ratio=0.33 (閾値0.60), margin=-0.2494 (閾値0.0500)"
2026-06-27T01:29:54,risk_adjusted_reward,0.3333333333333333,-0.3599218867093039,False,"win_ratio=0.33 (閾値0.60), margin=-0.3599 (閾値0.0500)"
2026-06-27T03:07:08,higher_lr,0.0,-0.9468957649125611,False,"win_ratio=0.00 (閾値0.60), margin=-0.9469 (閾値0.0500)"
2026-06-27T04:41:15,higher_lr,0.3333333333333333,-0.5246233066915401,False,"win_ratio=0.33 (閾値0.60), margin=-0.5246 (閾値0.0500)"
2026-06-27T05:23:39,baseline,0.3333333333333333,-0.8859202924395216,False,"win_ratio=0.33 (閾値0.60), margin=-0.8859 (閾値0.0500)"
2026-06-27T06:04:39,higher_lr,0.3333333333333333,-0.46385894101438274,False,"win_ratio=0.33 (閾値0.60), margin=-0.4639 (閾値0.0500)"
2026-06-27T06:52:06,baseline,0.3333333333333333,-0.4208816584201187,False,"win_ratio=0.33 (閾値0.60), margin=-0.4209 (閾値0.0500)"
2026-06-27T10:09:28,higher_lr,0.3333333333333333,-0.3333792701354845,False,"win_ratio=0.33 (閾値0.60), margin=-0.3334 (閾値0.0500)"
2026-06-27T11:14:41,baseline,0.3333333333333333,-0.7709190390567954,False,"win_ratio=0.33 (閾値0.60), margin=-0.7709 (閾値0.0500)"
2026-06-27T12:13:59,higher_lr,0.3333333333333333,-0.5418520995697423,False,"win_ratio=0.33 (閾値0.60), margin=-0.5419 (閾値0.0500)"
2026-06-27T13:10:23,baseline,0.3333333333333333,-0.43658470015077555,False,"win_ratio=0.33 (閾値0.60), margin=-0.4366 (閾値0.0500)"
2026-06-27T14:05:47,baseline,0.3333333333333333,-0.4397104461036566,False,"win_ratio=0.33 (閾値0.60), margin=-0.4397 (閾値0.0500)"
2026-06-28T01:23:46,baseline,0.3333333333333333,-0.3057644448495598,False,"win_ratio=0.33 (閾値0.60), margin=-0.3058 (閾値0.0500)"
2026-06-28T02:17:24,higher_lr,0.3333333333333333,0.31588785421259313,False,"win_ratio=0.33 (閾値0.60), margin=+0.3159 (閾値0.0500)"
2026-06-28T03:16:02,higher_lr,0.3333333333333333,-0.34531941933297317,False,"win_ratio=0.33 (閾値0.60), margin=-0.3453 (閾値0.0500)"
2026-06-28T04:16:40,higher_lr,0.3333333333333333,-0.13137862388299681,False,"win_ratio=0.33 (閾値0.60), margin=-0.1314 (閾値0.0500)"
2026-06-28T05:18:36,risk_adjusted_reward,0.6666666666666666,0.08261390080476283,True,"win_ratio=0.67 (閾値0.60), margin=+0.0826 (閾値0.0500)"
2026-06-28T06:13:47,baseline,0.3333333333333333,-0.451483869187683,False,"win_ratio=0.33 (閾値0.60), margin=-0.4515 (閾値0.0500)"
