timestamp,variant_name,win_ratio,margin,promoted,reason
2026-06-20T14:46:30,risk_adjusted_reward,1.0,inf,True,既存championが存在しない
2026-06-20T23:43:54,higher_lr,0.3333333333333333,-0.22862506845644093,False,"win_ratio=0.33 (閾値0.60), margin=-0.2286 (閾値0.0500)"
2026-06-21T12:30:17,higher_lr,1.0,0.8413315345607455,True,"win_ratio=1.00 (閾値0.60), margin=+0.8413 (閾値0.0500)"
2026-06-26T09:44:29,higher_lr,0.0,-0.29434215377681583,False,"win_ratio=0.00 (閾値0.60), margin=-0.2943 (閾値0.0500)"
2026-06-27T01:48:02,risk_adjusted_reward,0.3333333333333333,-0.14405100370074386,False,"win_ratio=0.33 (閾値0.60), margin=-0.1441 (閾値0.0500)"
2026-06-27T03:29:17,risk_adjusted_reward,0.6666666666666666,-0.027722796029203245,False,"win_ratio=0.67 (閾値0.60), margin=-0.0277 (閾値0.0500)"
2026-06-27T04:56:13,baseline,0.3333333333333333,-0.21108477674098713,False,"win_ratio=0.33 (閾値0.60), margin=-0.2111 (閾値0.0500)"
2026-06-27T05:37:52,baseline,0.3333333333333333,-0.39002282503252195,False,"win_ratio=0.33 (閾値0.60), margin=-0.3900 (閾値0.0500)"
2026-06-27T06:21:21,higher_lr,0.6666666666666666,0.30238353185461864,True,"win_ratio=0.67 (閾値0.60), margin=+0.3024 (閾値0.0500)"
2026-06-27T07:09:32,higher_lr,0.0,-0.37386273358036637,False,"win_ratio=0.00 (閾値0.60), margin=-0.3739 (閾値0.0500)"
2026-06-27T10:34:13,baseline,0.3333333333333333,-0.8754070507876335,False,"win_ratio=0.33 (閾値0.60), margin=-0.8754 (閾値0.0500)"
2026-06-27T11:36:21,risk_adjusted_reward,0.3333333333333333,-0.4618035529008322,False,"win_ratio=0.33 (閾値0.60), margin=-0.4618 (閾値0.0500)"
2026-06-27T12:34:57,baseline,0.3333333333333333,-0.506440155394521,False,"win_ratio=0.33 (閾値0.60), margin=-0.5064 (閾値0.0500)"
2026-06-27T13:29:48,baseline,0.0,-0.5791411924858043,False,"win_ratio=0.00 (閾値0.60), margin=-0.5791 (閾値0.0500)"
2026-06-27T14:26:14,risk_adjusted_reward,0.3333333333333333,-0.33372745333670584,False,"win_ratio=0.33 (閾値0.60), margin=-0.3337 (閾値0.0500)"
2026-06-28T01:42:41,higher_lr,0.3333333333333333,-0.5286175813277729,False,"win_ratio=0.33 (閾値0.60), margin=-0.5286 (閾値0.0500)"
2026-06-28T02:37:36,baseline,0.3333333333333333,-0.7789069922953942,False,"win_ratio=0.33 (閾値0.60), margin=-0.7789 (閾値0.0500)"
2026-06-28T03:37:08,risk_adjusted_reward,0.3333333333333333,-0.5287058121927943,False,"win_ratio=0.33 (閾値0.60), margin=-0.5287 (閾値0.0500)"
2026-06-28T04:40:04,risk_adjusted_reward,0.0,-0.9737670532287708,False,"win_ratio=0.00 (閾値0.60), margin=-0.9738 (閾値0.0500)"
2026-06-28T05:38:04,higher_lr,0.3333333333333333,-0.7888556374876903,False,"win_ratio=0.33 (閾値0.60), margin=-0.7889 (閾値0.0500)"
2026-06-28T06:34:49,risk_adjusted_reward,0.3333333333333333,0.07830013537265668,False,"win_ratio=0.33 (閾値0.60), margin=+0.0783 (閾値0.0500)"
2026-06-28T07:32:41,higher_lr,0.6666666666666666,0.3112993197445144,True,"win_ratio=0.67 (閾値0.60), margin=+0.3113 (閾値0.0500)"
